,,vs mejor embedding,,,,,,,,,,,,,,,,,,,,
Embeddings,Pesos,Media (Diferencia),Media Ponderada (Diferecia),Media,Media Ponderada,SimLex 999,MTurk 287,MTurk 771,MEN DEV,MEN TEST,MEN ALL,WS353 all,WS353 relatedness,WS353 similarity,WS353 set1,WS353 set2,RG65,VERB 143,MC 30,YP 130,SimVerb 3500,RW
W2V+jointcHYB+SKE,[1 1 1],,,0.673,0.624,0.5487882089,0.6712624076,0.7284580581,0.8059855011,0.8144298259,0.8089595019,0.7764421899,0.6959212061,0.8341653797,0.7843717574,0.6949166024,0.8721355945,0.3412239586,0.8510070575,0.8156169089,0.5583179617,0.4268467454
W2V+jointcHYB+PDC,[1 1 1],,,0.682,0.624,0.5368870632,0.687388658,0.7455687833,0.8137054916,0.8155334958,0.8146854187,0.8075833261,0.7452401073,0.8470470269,0.8016350179,0.7248436525,0.8846805345,0.3835514079,0.885501329,0.7665239656,0.5261886869,0.4611065519
W2V+UKB+LEXVEC,[1 1 1],,,0.691,0.644,0.5529984005,0.7012913683,0.742668044,0.8174540235,0.8218955947,0.8191491761,0.7688418403,0.7031554148,0.8257997328,0.7728567739,0.6821994813,0.864945202,0.4087906101,0.8850562416,0.7870436451,0.5538839561,0.5138979725
W2V+UKB+SKE,[1 1 1],,,0.698,0.643,0.5322599827,0.7404188218,0.7610838742,0.8257587154,0.8299229006,0.8272244855,0.7962676471,0.7417471101,0.8341926364,0.7930352201,0.7286869157,0.8605304322,0.4579557716,0.8594637176,0.7807052772,0.5299406513,0.5291999558
W2V+UKB+PDC,[1 1 1],,,0.658,0.593,0.4957748669,0.7028026649,0.7367461877,0.8054843371,0.8020505366,0.8045808014,0.7996367744,0.7464823035,0.8284529548,0.7919679941,0.7227337579,0.8327304954,0.4274153314,0.8699232709,0.6370346938,0.423946354,0.5114831908
W2V+LEXVEC+SKE,[1 1 1],,,0.636,0.570,0.4406362412,0.7470206547,0.7253130812,0.8021096323,0.8015644381,0.8019637834,0.7565912246,0.7055944388,0.7994037967,0.7279444849,0.7177684178,0.7794909939,0.4965948786,0.7726716799,0.5861937069,0.3544751828,0.5390243761
W2V+LEXVEC+PDC,[1 1 1],,,0.615,0.543,0.4395046555,0.6931823001,0.7043298116,0.7878396836,0.7848482064,0.7870718229,0.7742699015,0.7120495097,0.8107088605,0.7666209571,0.6887219281,0.7987455099,0.3831532117,0.8425503975,0.5258875699,0.3170448205,0.4972512002
W2V+SKE+PDC,[1 1 1],,,0.623,0.550,0.4397034649,0.7111988135,0.715950207,0.7953105524,0.7950302991,0.7954510776,0.7807465266,0.7225858681,0.8145147528,0.7711763536,0.6969709932,0.8148747185,0.4037608695,0.8271948831,0.5355442115,0.3208673513,0.5082475803
FT+jointcHYB+UKB,[1 1 1],,,0.681,0.634,0.5601171735,0.6671618036,0.725874385,0.8103636803,0.817726281,0.8130120148,0.7856075421,0.7125553118,0.8427476454,0.7862398218,0.7138471492,0.8755450207,0.3391786782,0.8879493095,0.8240015,0.5695284404,0.4477375875
FT+jointcHYB+LEXVEC,[1 1 1],,,0.680,0.631,0.5589610518,0.6677060125,0.7308176417,0.812347868,0.8200600461,0.8150313967,0.7811007768,0.7036953371,0.8419564845,0.7821736403,0.7064486424,0.8838500332,0.334969463,0.8803828242,0.820497206,0.5649246994,0.4371275019
FT+jointcHYB+SKE,[1 1 1],,,0.683,0.636,0.5559401238,0.6804928914,0.7427068738,0.818692588,0.8275684768,0.8219054937,0.7874407217,0.7127622821,0.8402981312,0.786631864,0.7166253395,0.8793478422,0.3493910024,0.8694781835,0.8172664712,0.5611428905,0.4517287543
FT+jointcHYB+PDC,[1 1 1],,,0.688,0.632,0.5417015127,0.6948149268,0.7541418655,0.8210669035,0.8237390179,0.8222321333,0.8138290135,0.7551544303,0.8512789841,0.8036940772,0.7368924778,0.8894668444,0.3908335713,0.8863915037,0.7659412844,0.5284749202,0.4848162038
FT+UKB+LEXVEC,[1 1 1],,,0.715,0.667,0.5663048612,0.7312911387,0.7756614731,0.844421,0.8492739016,0.8463094662,0.8098111324,0.7617392325,0.8470879119,0.7877728073,0.7641658461,0.8890297384,0.4634540966,0.8768221252,0.7817065041,0.5540713637,0.5676337782
FT+UKB+SKE,[1 1 1],,,0.715,0.660,0.5466612101,0.7533902342,0.782275615,0.8455662217,0.8511619013,0.8475849343,0.8159790676,0.7685145072,0.846613072,0.7927939634,0.7731394608,0.8783206433,0.486746562,0.8770446689,0.7801417452,0.5302871595,0.5716834082
FT+UKB+PDC,[1 1 1],,,0.672,0.609,0.5056693164,0.7126200008,0.751000371,0.8181596595,0.8158934332,0.8176346115,0.8118541066,0.7642678685,0.8377503495,0.7936802469,0.745596074,0.849078257,0.4346090068,0.8823857174,0.6441007293,0.4347598388,0.5449187856
FT+LEXVEC+SKE,[1 1 1],,,0.669,0.605,0.4767343121,0.7546532863,0.7614983029,0.8348918109,0.8376237901,0.8357911227,0.7902580809,0.7384217137,0.8279867222,0.7521220968,0.7633377894,0.8244254829,0.4853971194,0.8307555821,0.6275668081,0.3928386598,0.5784032689
FT+LEXVEC+PDC,[1 1 1],,,0.633,0.565,0.4570009304,0.7042007538,0.7251708013,0.8046962049,0.8023288114,0.8041925723,0.7895187526,0.732868388,0.8245222556,0.7758222214,0.7134661231,0.8198358707,0.3868857981,0.8554579313,0.5481005811,0.3407893513,0.5313122574
FT+SKE+PDC,[1 1 1],,,0.641,0.569,0.4555418432,0.7187669725,0.7331897016,0.8096258184,0.8097043888,0.8098222637,0.7938930664,0.7399679911,0.8259417545,0.7772563587,0.7197260519,0.8328616272,0.4092069061,0.8663625719,0.5585177174,0.3414068627,0.535811687
jointcHYB+UKB+LEXVEC,[1 1 1],,,0.659,0.611,0.5488121551,0.6321626215,0.7015611668,0.7881352922,0.7947502178,0.7906223609,0.7650449392,0.683513492,0.8315738439,0.7768442118,0.6804413609,0.8610768146,0.3021886665,0.8763770378,0.8162132681,0.563832793,0.3912724338
jointcHYB+UKB+SKE,[1 1 1],,,0.669,0.620,0.5485637261,0.6564281457,0.7180196538,0.7996209474,0.8075661674,0.8025938803,0.7774709748,0.7007793818,0.8360145298,0.7843633804,0.6976737913,0.865382308,0.3191803812,0.8741516009,0.8217200159,0.562425619,0.4093064273
jointcHYB+UKB+PDC,[1 1 1],,,0.680,0.623,0.5435836693,0.6812091963,0.7409618245,0.813054252,0.8138916244,0.8138220806,0.8108689721,0.7504451081,0.8485884635,0.8079311489,0.7314771069,0.8867786429,0.3600135893,0.8903972901,0.7769328952,0.5387275478,0.4378459808
jointcHYB+LEXVEC+SKE,[1 1 1],,,0.669,0.619,0.5458885525,0.6614651242,0.7214329044,0.7999961337,0.8087383917,0.8031796926,0.7728122516,0.6904226226,0.8327265142,0.7830783531,0.6924016802,0.8661472433,0.3281216954,0.8650273098,0.8185850268,0.5571066454,0.416659738
jointcHYB+LEXVEC+PDC,[1 1 1],,,0.680,0.622,0.5366776017,0.6814165744,0.7429127135,0.8116523494,0.8123909489,0.8122890335,0.8094656124,0.7469423623,0.848495217,0.8050930313,0.7278071055,0.8854017593,0.3754728521,0.8837209795,0.7661929589,0.526423393,0.4587293017
jointcHYB+SKE+PDC,[1 1 1],,,0.683,0.624,0.5342434428,0.692341873,0.7492623127,0.8150601001,0.817787801,0.8163381526,0.8097391093,0.7477964893,0.8486594743,0.8037878993,0.7316158664,0.884942798,0.3869159645,0.8852787853,0.7649400576,0.5225876984,0.4672407915
UKB+LEXVEC+SKE,[1 1 1],,,0.690,0.642,0.5320334296,0.7261678584,0.758427752,0.8242071791,0.8290964431,0.8259667258,0.7948150442,0.7324368252,0.8327480327,0.8001087339,0.7255036977,0.8477669392,0.3951755186,0.8541226692,0.7951191142,0.5346095388,0.5263874055
UKB+LEXVEC+PDC,[1 1 1],,,0.654,0.591,0.4951990147,0.6947887825,0.7341132901,0.802881994,0.7975081592,0.8013001729,0.8012476098,0.7489055797,0.8272335773,0.7948077871,0.722238724,0.8303482682,0.40937986,0.8619116982,0.6359842263,0.4217496048,0.5096453989
UKB+SKE+PDC,[1 1 1],,,0.661,0.593,0.4921523772,0.7116110314,0.7424137783,0.8090664062,0.806571211,0.8084866189,0.8065235767,0.7587854076,0.8305122682,0.7997485242,0.7297287371,0.8373419629,0.4306592225,0.8737065136,0.636476633,0.4176749288,0.5134556317
LEXVEC+SKE+PDC,[1 1 1],,,0.619,0.544,0.4362211077,0.7053122701,0.7134530958,0.7920263396,0.7902730576,0.7917036381,0.7802569604,0.7224283907,0.8109082646,0.7744919585,0.6906203081,0.8148310079,0.3915314202,0.8349839121,0.5314353515,0.3105440525,0.50142643
GLOVE+W2V+FT+jointcHYB,[1 1 1 1],,,0.683,0.634,0.5607352129,0.6751206052,0.7363408446,0.8166169631,0.8246328474,0.8195808964,0.7823224418,0.707294819,0.840892757,0.7800860993,0.7070231818,0.8868879194,0.3494714461,0.8803828242,0.8171296916,0.5652442934,0.4395931502
GLOVE+W2V+FT+UKB,[1 1 1 1],,,0.715,0.662,0.5586425776,0.742286494,0.7743460913,0.8416033538,0.8470098792,0.843439455,0.8027228563,0.7585439424,0.8416738759,0.776398557,0.7556310114,0.8907563068,0.4954566006,0.8863915037,0.7654051083,0.5438205864,0.5631078436
GLOVE+W2V+FT+LEXVEC,[1 1 1 1],,,0.670,0.610,0.4892642515,0.7375312655,0.7540343177,0.8297216823,0.8307283693,0.8301663334,0.7723457381,0.7200801038,0.8281194192,0.7234175701,0.7450605374,0.8464556215,0.4824488588,0.8607989798,0.6084258673,0.4132101553,0.5796636912
GLOVE+W2V+FT+SKE,[1 1 1 1],,,0.667,0.602,0.4711033388,0.7522233833,0.7514338219,0.8282620537,0.829645058,0.8288081782,0.7822348682,0.7320048873,0.8222613863,0.7412303599,0.7531063385,0.8296051881,0.5012063121,0.8267497957,0.6200466643,0.3957399684,0.5751404383
GLOVE+W2V+FT+PDC,[1 1 1 1],,,0.638,0.568,0.4586728792,0.7096352281,0.7265634107,0.8064505996,0.8053866226,0.8063225628,0.7874759148,0.7300120492,0.8252373846,0.7717024274,0.7131158491,0.8266110125,0.4020152418,0.8659174845,0.5505735567,0.3473292711,0.5320091956
GLOVE+W2V+jointcHYB+UKB,[1 1 1 1],,,0.670,0.620,0.5531680159,0.6543711173,0.7105001209,0.7965366415,0.8032895507,0.7990168629,0.7711688147,0.6936970263,0.834143144,0.7811935348,0.6881968921,0.8708242767,0.3345511559,0.8763770378,0.8178327389,0.565900969,0.4121218719
GLOVE+W2V+jointcHYB+LEXVEC,[1 1 1 1],,,0.667,0.616,0.550922243,0.652199612,0.7131351524,0.7966531829,0.8039192761,0.7994251665,0.7669579171,0.6838524433,0.8325170682,0.7766096566,0.6813466729,0.872987951,0.3273977024,0.8732614262,0.8173676882,0.5611894262,0.4007661685
GLOVE+W2V+jointcHYB+SKE,[1 1 1 1],,,0.672,0.623,0.5487882089,0.6717891024,0.7284580581,0.8062404971,0.8147066662,0.809206445,0.7761482319,0.6960921815,0.8337005817,0.7840634849,0.6949166024,0.8721355945,0.3407111301,0.8510070575,0.8156169089,0.5583179617,0.4205873791
GLOVE+W2V+jointcHYB+PDC,[1 1 1 1],,,0.682,0.624,0.5368870632,0.6875450166,0.7455687833,0.8138071823,0.815620026,0.8147881483,0.8073139214,0.7454253306,0.8467550936,0.801103918,0.7248436525,0.8846805345,0.3830627126,0.885501329,0.7665239656,0.526186127,0.4635785439
GLOVE+W2V+UKB+LEXVEC,[1 1 1 1],,,0.692,0.644,0.5529984005,0.7062098087,0.7424829807,0.8185090592,0.8231828465,0.8202995064,0.7691592604,0.7075839024,0.8233982765,0.7728752032,0.6832113006,0.864945202,0.4191758882,0.8850562416,0.7870436451,0.5538837635,0.512574476
GLOVE+W2V+UKB+SKE,[1 1 1 1],,,0.699,0.643,0.5322599827,0.7415285612,0.7610274754,0.8262098312,0.8305202034,0.8277391306,0.7954869873,0.7429743084,0.8327100168,0.7914637005,0.7295847272,0.8605304322,0.4683893159,0.8594637176,0.7807052772,0.5299412983,0.5291247369
GLOVE+W2V+UKB+PDC,[1 1 1 1],,,0.659,0.594,0.4957748669,0.702547567,0.7367448262,0.805673684,0.8022677235,0.8047852108,0.8003597338,0.7483731563,0.828080686,0.7929866337,0.7244386247,0.8327304954,0.4244831595,0.8699232709,0.6370346938,0.4239472407,0.5165795039
GLOVE+W2V+LEXVEC+SKE,[1 1 1 1],,,0.636,0.570,0.4406362412,0.7476034456,0.7253130812,0.8021680282,0.8016359934,0.8020290015,0.756254571,0.705634558,0.7990996696,0.7271905576,0.7177684178,0.7794909939,0.495267558,0.7726716799,0.5861937069,0.3544745908,0.5380131176
GLOVE+W2V+LEXVEC+PDC,[1 1 1 1],,,0.615,0.542,0.4395046555,0.6934907021,0.7043298116,0.7878312324,0.7848493588,0.7870697369,0.7741715517,0.7121222492,0.8105955301,0.7666896483,0.6887219281,0.7987455099,0.3848726952,0.8425503975,0.5258875699,0.3169996004,0.4967200491
GLOVE+W2V+SKE+PDC,[1 1 1 1],,,0.623,0.550,0.4397034649,0.7112097281,0.715950207,0.795408756,0.7950654226,0.7955248231,0.7806393104,0.7225858681,0.8145147528,0.7709552016,0.6969709932,0.8148747185,0.406401433,0.8271948831,0.5355442115,0.3208358203,0.5065517707
GLOVE+FT+jointcHYB+UKB,[1 1 1 1],,,0.681,0.632,0.5601171735,0.6671925169,0.7258483195,0.8103636803,0.817726281,0.8130125436,0.7854808196,0.71211625,0.8427856612,0.7863906072,0.7131998549,0.8755450207,0.3423622365,0.8879493095,0.8240015,0.5695285224,0.4384807885
GLOVE+FT+jointcHYB+LEXVEC,[1 1 1 1],,,0.679,0.630,0.5589610518,0.6677060125,0.7308176417,0.8123474906,0.8200600461,0.8150312178,0.7811007768,0.7036953371,0.8419564845,0.7821736403,0.7064486424,0.8838500332,0.334969463,0.8803828242,0.820497206,0.5649246994,0.4309932241
GLOVE+FT+jointcHYB+SKE,[1 1 1 1],,,0.683,0.634,0.5559401238,0.6804928914,0.7427068738,0.818692588,0.8275684768,0.8219054937,0.7874407217,0.7127622821,0.8402981312,0.786631864,0.7166253395,0.8793478422,0.3493910024,0.8694781835,0.8172664712,0.5611428905,0.446050481
GLOVE+FT+jointcHYB+PDC,[1 1 1 1],,,0.688,0.631,0.5417015127,0.6948253338,0.7541418655,0.8210678945,0.8237378535,0.8222324154,0.8138290135,0.7551544303,0.8512789841,0.8036940772,0.7368924778,0.8894668444,0.3908335713,0.8863915037,0.7659412844,0.5284657122,0.4802808169
GLOVE+FT+UKB+LEXVEC,[1 1 1 1],,,0.714,0.665,0.5663048612,0.7321011063,0.7756090281,0.8444217412,0.8492739016,0.8463102711,0.8098487809,0.7622540334,0.8482305404,0.7873941683,0.7646346282,0.8890297384,0.4674903579,0.8768221252,0.7817065041,0.5540711831,0.5592440621
GLOVE+FT+UKB+SKE,[1 1 1 1],,,0.715,0.659,0.5466612101,0.7522271907,0.7822405163,0.8455660754,0.8511619013,0.8475848689,0.8160134423,0.7687829686,0.8474085365,0.792673335,0.7735902417,0.8783206433,0.4884358791,0.8770446689,0.7801417452,0.5302871595,0.5646859337
GLOVE+FT+UKB+PDC,[1 1 1 1],,,0.671,0.608,0.5056693164,0.7127532609,0.7509887456,0.8181596595,0.8158934332,0.8176346115,0.8119295399,0.7646191929,0.8384956043,0.7936065295,0.7459410977,0.849078257,0.4342791877,0.8823857174,0.6441007293,0.434744985,0.540941749
GLOVE+FT+LEXVEC+SKE,[1 1 1 1],,,0.669,0.605,0.4767343121,0.7546532863,0.7614983029,0.8348918109,0.8376237901,0.835791028,0.7902580809,0.7384217137,0.8279867222,0.7521220968,0.7633377894,0.8244254829,0.4853971194,0.8307555821,0.6275668081,0.392837954,0.5785754125
GLOVE+FT+LEXVEC+PDC,[1 1 1 1],,,0.633,0.564,0.4570009304,0.7041596336,0.7251708013,0.8046962049,0.8023288114,0.8041929855,0.7895187526,0.732868388,0.8245222556,0.7758222214,0.7134661231,0.8198358707,0.3868857981,0.8554579313,0.5481005811,0.3407792989,0.5298373102
GLOVE+FT+SKE+PDC,[1 1 1 1],,,0.641,0.568,0.4555418432,0.718677371,0.7331897016,0.8096251372,0.8097043888,0.8098221057,0.7938930664,0.7399679911,0.8259417545,0.7772563587,0.7197260519,0.8328616272,0.4092069061,0.8663625719,0.5585177174,0.3414029639,0.5346574491
GLOVE+jointcHYB+UKB+LEXVEC,[1 1 1 1],,,0.662,0.613,0.5488121551,0.6364825336,0.7014468638,0.7881352922,0.7947502178,0.7906223609,0.7660513533,0.6852547414,0.8319633274,0.7771541597,0.6826517623,0.8610768146,0.3177283729,0.8763770378,0.8162132681,0.5638324958,0.401674628
GLOVE+jointcHYB+UKB+SKE,[1 1 1 1],,,0.671,0.621,0.5485637261,0.6614059821,0.7179830365,0.7996209474,0.8075661674,0.8025938803,0.7781186373,0.7021059409,0.8363007248,0.7840115476,0.6997251818,0.865382308,0.333370645,0.8741516009,0.8217200159,0.562425619,0.4180752725
GLOVE+jointcHYB+UKB+PDC,[1 1 1 1],,,0.684,0.627,0.5435836693,0.6832063211,0.740918177,0.813054853,0.8138916244,0.8138223436,0.8116269882,0.7518901501,0.8484622221,0.8075055988,0.7336732573,0.8867786429,0.3747971252,0.8903972901,0.7769328952,0.5386999212,0.4586184361
GLOVE+jointcHYB+LEXVEC+SKE,[1 1 1 1],,,0.668,0.618,0.5458885525,0.6614651242,0.7214329044,0.7999967497,0.8087383917,0.8031799625,0.7728122516,0.6904226226,0.8327265142,0.7830783531,0.6924016802,0.8661472433,0.3281216954,0.8650273098,0.8185850268,0.5571067188,0.4094355234
GLOVE+jointcHYB+LEXVEC+PDC,[1 1 1 1],,,0.680,0.622,0.5366776017,0.6813627627,0.7429127135,0.8116523494,0.8123909489,0.8122890335,0.8094656124,0.7469423623,0.848495217,0.8050930313,0.7278071055,0.8854017593,0.3754728521,0.8837209795,0.7661929589,0.5264653073,0.4574382152
GLOVE+jointcHYB+SKE+PDC,[1 1 1 1],,,0.683,0.624,0.5342434428,0.6923301968,0.7492623127,0.8150602217,0.817787801,0.8163382082,0.8097391093,0.7477964893,0.8486594743,0.8037878993,0.7316158664,0.884942798,0.3869159645,0.8852787853,0.7649400576,0.5226323913,0.4662474787
GLOVE+UKB+LEXVEC+SKE,[1 1 1 1],,,0.689,0.641,0.5320334296,0.7237719685,0.7581963181,0.8242071791,0.8290964431,0.8259673377,0.7954370622,0.7338874914,0.8323721775,0.7990381571,0.7276135922,0.8477669392,0.4002796696,0.8541226692,0.7951191142,0.5346094719,0.5170483677
GLOVE+UKB+LEXVEC+PDC,[1 1 1 1],,,0.655,0.591,0.4951990147,0.6945613519,0.7340935872,0.8028807667,0.7975081592,0.8013002505,0.8014777292,0.7491987875,0.8268570049,0.794667054,0.7225552457,0.8303482682,0.41227181,0.8619116982,0.6359842263,0.4216597624,0.5118090451
GLOVE+UKB+SKE+PDC,[1 1 1 1],,,0.662,0.594,0.4921523772,0.7118140944,0.742409301,0.8090664062,0.806571211,0.8084867484,0.8064485527,0.7586350543,0.8301679734,0.7995256968,0.7297939916,0.8373419629,0.4373159364,0.8737065136,0.636476633,0.4175905381,0.5177875641
GLOVE+LEXVEC+SKE+PDC,[1 1 1 1],,,0.619,0.544,0.4362211077,0.705278257,0.7134530958,0.7920263396,0.7902730576,0.7917036381,0.7802569604,0.7224283907,0.8109082646,0.7744919585,0.6906203081,0.8148310079,0.3915314202,0.8349839121,0.5314353515,0.3104474182,0.5015247496
W2V+FT+jointcHYB+UKB,[1 1 1 1],,,0.687,0.638,0.5630760243,0.6808622123,0.7344415235,0.8170368591,0.8244513602,0.8197082188,0.7883467399,0.7175518427,0.8445071353,0.7860287221,0.7176506597,0.8863196817,0.3578416102,0.8821631737,0.8228990562,0.5700300177,0.452597934
W2V+FT+jointcHYB+LEXVEC,[1 1 1 1],,,0.685,0.636,0.561818184,0.6778421574,0.7394525294,0.8186734393,0.8271423558,0.8217076186,0.7836863798,0.7091684243,0.8420160189,0.779727565,0.7097683698,0.8881992372,0.3537932824,0.8803828242,0.816637285,0.564736866,0.4483450439
W2V+FT+jointcHYB+SKE,[1 1 1 1],,,0.688,0.640,0.5573719487,0.6908945412,0.7494707839,0.8232281725,0.832229999,0.8263708662,0.7901672336,0.7188611542,0.8430503379,0.7840819142,0.7201168287,0.885751444,0.3697452626,0.8610215234,0.8146649227,0.560410122,0.4620510279
W2V+FT+jointcHYB+PDC,[1 1 1 1],,,0.691,0.634,0.541809087,0.6985038206,0.7575151604,0.8233484665,0.8265674283,0.8246600806,0.8126672314,0.7543314237,0.851284005,0.8004471635,0.7383730793,0.8884615007,0.4028880557,0.8901747464,0.7614138788,0.5270761108,0.4908341076
W2V+FT+UKB+LEXVEC,[1 1 1 1],,,0.716,0.662,0.5584349516,0.746855666,0.7783778954,0.8435908244,0.848465744,0.8452752051,0.803194144,0.7565990973,0.8457889163,0.7762829548,0.7559122807,0.8899039503,0.5043717706,0.8846111542,0.7632604038,0.5394976521,0.566220299
W2V+FT+UKB+SKE,[1 1 1 1],,,0.714,0.655,0.5404079366,0.757543127,0.7806844448,0.8428477176,0.84743558,0.8444580219,0.810086539,0.7658452664,0.8447653565,0.7838021234,0.7672493073,0.8758291395,0.5144956068,0.8790475621,0.7632987021,0.5181137412,0.5682553684
W2V+FT+UKB+PDC,[1 1 1 1],,,0.674,0.610,0.5047998871,0.7203754856,0.7536656704,0.8203100391,0.8191283622,0.8202153688,0.8091764286,0.7604314207,0.8383966196,0.7915273655,0.7441619758,0.849078257,0.4488274259,0.8868365911,0.6425523839,0.4347090619,0.5459048634
W2V+FT+LEXVEC+SKE,[1 1 1 1],,,0.667,0.602,0.4722862232,0.7528604936,0.7538928234,0.8289524152,0.8301551344,0.8294566843,0.7817609888,0.7314638402,0.8230783692,0.74014638,0.7525422999,0.8271355396,0.4979362768,0.8329810189,0.6198797932,0.3942845481,0.5756782042
W2V+FT+LEXVEC+PDC,[1 1 1 1],,,0.639,0.570,0.4603074795,0.7121026978,0.729348983,0.8080862683,0.8074589545,0.8080668732,0.7890766561,0.7324090792,0.8266690773,0.7727445225,0.7153577527,0.827528935,0.4035838934,0.8659174845,0.5517307124,0.3488478732,0.5358858002
W2V+FT+SKE+PDC,[1 1 1 1],,,0.645,0.573,0.4581807274,0.723827557,0.7352003277,0.8118630379,0.812685543,0.8123659016,0.7938627839,0.7390013803,0.8289342503,0.7768592903,0.7221202159,0.8350908674,0.4227254653,0.8683654651,0.5594724392,0.3486609926,0.5404184848
W2V+jointcHYB+UKB+LEXVEC,[1 1 1 1],,,0.672,0.623,0.5550148461,0.6590501971,0.7147336408,0.7995069216,0.8065689542,0.8020945663,0.7734166729,0.6952639257,0.8375538145,0.7813158386,0.6926927001,0.8716984886,0.3352831934,0.8763770378,0.8184208913,0.5661317841,0.420978578
W2V+jointcHYB+UKB+SKE,[1 1 1 1],,,0.677,0.629,0.5524553051,0.6783807821,0.7278101793,0.8077534839,0.8158838241,0.8107083045,0.7833089404,0.710220148,0.8387416317,0.7865313403,0.7071911933,0.8705183026,0.3468831709,0.8603538924,0.8218294396,0.5638005606,0.4353945351
W2V+jointcHYB+UKB+PDC,[1 1 1 1],,,0.686,0.630,0.5446068683,0.6935110084,0.7460230499,0.8163694191,0.8183596675,0.8175109716,0.8121753461,0.7525699273,0.8492777704,0.8053610944,0.7346633251,0.8848116663,0.3784010018,0.885501329,0.7759781734,0.5382308668,0.4638402083
W2V+jointcHYB+LEXVEC+SKE,[1 1 1 1],,,0.674,0.626,0.5498849556,0.6741296576,0.7318249905,0.8086656927,0.817067026,0.8115879257,0.7775990614,0.6976722041,0.8347478118,0.7840216,0.6968989882,0.8736436099,0.3432410836,0.8510070575,0.814508994,0.5580693681,0.4311120868
W2V+jointcHYB+LEXVEC+PDC,[1 1 1 1],,,0.683,0.626,0.5377267569,0.6887174517,0.7475260872,0.8149685053,0.8172264499,0.816095377,0.8084724298,0.7465745402,0.8476624539,0.8021091545,0.7275678391,0.8848116663,0.3857676311,0.885501329,0.765796298,0.525712705,0.4692292647
W2V+jointcHYB+SKE+PDC,[1 1 1 1],,,0.685,0.627,0.534629591,0.6977920847,0.7526911293,0.8177337648,0.8213134588,0.819238345,0.8093279773,0.7482419252,0.8492548174,0.8024459087,0.7318716339,0.8848990874,0.3942061723,0.8837209795,0.7634382173,0.5219414332,0.4778180187
W2V+UKB+LEXVEC+SKE,[1 1 1 1],,,0.701,0.645,0.5341561135,0.7464297413,0.7659441822,0.8288477124,0.8329580485,0.8303022292,0.7976167166,0.744193258,0.8357498531,0.789352704,0.7334249903,0.8576018225,0.4781370779,0.8594637176,0.7790201523,0.5259652687,0.5370953497
W2V+UKB+LEXVEC+PDC,[1 1 1 1],,,0.662,0.596,0.497112875,0.7060425355,0.7397716249,0.8075344867,0.8046055579,0.8068515337,0.8008896767,0.7487968453,0.8301356957,0.7905606631,0.7250581672,0.8361180664,0.4382913159,0.8719261641,0.6381234597,0.4240962006,0.5189219736
W2V+UKB+SKE+PDC,[1 1 1 1],,,0.667,0.597,0.4932174985,0.7216243232,0.7458574146,0.8122748321,0.8113468844,0.8122128953,0.8048253041,0.7554142679,0.8326146184,0.7966473698,0.7309880734,0.8454284225,0.4506796414,0.8817180863,0.6398550897,0.4194977067,0.523061211
W2V+LEXVEC+SKE+PDC,[1 1 1 1],,,0.626,0.553,0.4421303539,0.7141985621,0.7193353106,0.7974869355,0.7972864589,0.7976631814,0.7823976023,0.724566333,0.8166407734,0.771764417,0.6996126741,0.8187212506,0.4110008,0.8276399704,0.5412698066,0.3230958304,0.5123224707
FT+jointcHYB+UKB+LEXVEC,[1 1 1 1],,,0.683,0.636,0.5615059867,0.6714718164,0.7288006923,0.8129933991,0.8201707042,0.8155866812,0.7869092783,0.7146302632,0.8440667249,0.7872902939,0.7157957827,0.8779709586,0.3425492681,0.8879493095,0.8237252052,0.5694881488,0.4518625116
FT+jointcHYB+UKB+SKE,[1 1 1 1],,,0.688,0.640,0.5588880336,0.6875407015,0.7401400365,0.8190489468,0.8274384204,0.8219813825,0.7927406963,0.7227718413,0.8439325934,0.7899390919,0.7223369808,0.8790637234,0.3569848851,0.8799377368,0.8232109138,0.566511817,0.4634193866
FT+jointcHYB+UKB+PDC,[1 1 1 1],,,0.692,0.638,0.5485024614,0.6990703664,0.753471456,0.8232306333,0.8255233398,0.8243233971,0.817270846,0.7603909265,0.8520443228,0.8059910425,0.7474712025,0.8868223535,0.3885771263,0.8917325522,0.7772857866,0.5399257926,0.4889238753
FT+jointcHYB+LEXVEC+SKE,[1 1 1 1],,,0.685,0.637,0.5567834223,0.6835662504,0.7456473855,0.8206658351,0.8296053371,0.8238627898,0.788628012,0.7139977292,0.8419227723,0.7862766804,0.7182402001,0.8815115165,0.3542779555,0.8683654651,0.8167768002,0.5606936825,0.4559644696
FT+jointcHYB+LEXVEC+PDC,[1 1 1 1],,,0.689,0.633,0.5424139888,0.6959066444,0.7558164294,0.8221840398,0.8250949201,0.8234388649,0.8143187162,0.7557082255,0.8522623762,0.803357323,0.7381600647,0.8894231338,0.3937375879,0.8863915037,0.7660042031,0.5279481431,0.4871445368
FT+jointcHYB+SKE+PDC,[1 1 1 1],,,0.691,0.634,0.539450528,0.7036600985,0.760246782,0.8243216505,0.8280851433,0.8258556411,0.8142094539,0.7550142004,0.8517401957,0.8045870623,0.7413845355,0.8888548961,0.4044184965,0.8837209795,0.7609816552,0.5238523651,0.4936786653
